  0.000051947  0.000051342  0.000051648  0.000052700  0.000051361  0.000051355  0.000050916  0.000051392  0.000051257  0.000051694  0.000051386  0.000050680  0.000051631  0.000052009  0.000051629  0.000049594  0.000050907  0.000050708  0.000050298  0.000050538  0.000051229  0.000050432  0.000049639  0.000050151  0.000050337
  0.000052326  0.000053125  0.000051716  0.000051586  0.000052296  0.000052048  0.000052601  0.000051922  0.000051723  0.000051206  0.000050693  0.000051770  0.000050489  0.000051758  0.000050476  0.000051557  0.000050032  0.000051616  0.000050307  0.000051169  0.000050293  0.000050816  0.000050850  0.000049666  0.000049780
  0.000052340  0.000052752  0.000052233  0.000052391  0.000052253  0.000051213  0.000051857  0.000052326  0.000052707  0.000051629  0.000051817  0.000051192  0.000051194  0.000051566  0.000051360  0.000050834  0.000051318  0.000050521  0.000049920  0.000050545  0.000050282  0.000050832  0.000051325  0.000050167  0.000050859
  0.000053591  0.000052291  0.000052130  0.000052195  0.000052458  0.000053148  0.000051897  0.000051241  0.000052539  0.000050750  0.000051575  0.000051364  0.000051472  0.000050806  0.000051443  0.000050621  0.000050748  0.000050690  0.000050772  0.000050935  0.000050359  0.000050812  0.000050860  0.000050433  0.000050101
  0.000052349  0.000053443  0.000053166  0.000050956  0.000052705  0.000051979  0.000051893  0.000051620  0.000051449  0.000051442  0.000051179  0.000050839  0.000050818  0.000051447  0.000052065  0.000052034  0.000050807  0.000050648  0.000050059  0.000051299  0.000050625  0.000050607  0.000051647  0.000050246  0.000050226
  0.000052211  0.000052167  0.000052904  0.000051447  0.000052191  0.000052802  0.000053176  0.000051876  0.000052452  0.000051598  0.000051782  0.000050896  0.000051373  0.000050488  0.000051430  0.000051587  0.000052393  0.000050695  0.000051191  0.000050576  0.000050341  0.000051324  0.000051362  0.000050594  0.000050559
  0.000051681  0.000052683  0.000052661  0.000051664  0.000052256  0.000052434  0.000051803  0.000052012  0.000050868  0.000051906  0.000051711  0.000051184  0.000050874  0.000051715  0.000051903  0.000051561  0.000051277  0.000051080  0.000051118  0.000051204  0.000050114  0.000050066  0.000050956  0.000050342  0.000050524
  0.000053211  0.000053027  0.000052106  0.000052057  0.000053516  0.000051643  0.000051848  0.000052367  0.000051942  0.000051870  0.000051983  0.000050816  0.000051751  0.000051547  0.000050935  0.000050790  0.000052294  0.000051403  0.000051825  0.000050836  0.000050359  0.000050592  0.000051073  0.000051209  0.000050838
  0.000052148  0.000052902  0.000052055  0.000051708  0.000053222  0.000051813  0.000052343  0.000050823  0.000051447  0.000051603  0.000052613  0.000051230  0.000052536  0.000052677  0.000050553  0.000051805  0.000051118  0.000051524  0.000051720  0.000050547  0.000051137  0.000050734  0.000049673  0.000050511  0.000050614
  0.000052397  0.000052770  0.000053293  0.000052266  0.000054090  0.000052640  0.000051294  0.000051875  0.000052241  0.000052080  0.000051379  0.000051650  0.000052417  0.000052683  0.000051755  0.000050825  0.000052473  0.000051662  0.000050873  0.000050541  0.000051509  0.000050395  0.000051366  0.000050808  0.000051152
  0.000053208  0.000053172  0.000051833  0.000052018  0.000052773  0.000051981  0.000051750  0.000052928  0.000051452  0.000051253  0.000052091  0.000051214  0.000052170  0.000051605  0.000050724  0.000051527  0.000051032  0.000050766  0.000051390  0.000051419  0.000050997  0.000050761  0.000049827  0.000051405  0.000050081
